lon,lat,year,NMVOC_label,CO_label,NOx_label,CH4_label,final_label
141.0,-32.0,2000,Good,Good,Moderate,USG,USG
142.0,-32.0,2000,Good,Good,Moderate,USG,USG
143.0,-32.0,2000,Good,Good,Moderate,USG,USG
144.0,-32.0,2000,Good,Good,Moderate,USG,USG
145.0,-32.0,2000,Good,Good,Moderate,USG,USG
146.0,-32.0,2000,Good,Good,Moderate,USG,USG
147.0,-32.0,2000,Moderate,Moderate,Moderate,USG,USG
148.0,-32.0,2000,Moderate,USG,Moderate,USG,USG
149.0,-32.0,2000,Moderate,USG,Moderate,USG,USG
150.0,-32.0,2000,Moderate,Moderate,Moderate,USG,USG
151.0,-32.0,2000,Moderate,USG,Moderate,USG,USG
152.0,-32.0,2000,Moderate,USG,Moderate,USG,USG
-72.0,-31.0,2000,Moderate,USG,Moderate,USG,USG
-71.0,-31.0,2000,Moderate,USG,Moderate,USG,USG
-70.0,-31.0,2000,Good,Good,Good,USG,USG
-69.0,-31.0,2000,Good,Good,Good,USG,USG
-68.0,-31.0,2000,Good,Good,Good,USG,USG
-67.0,-31.0,2000,Good,Good,Good,USG,USG
-65.0,-31.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-64.0,-31.0,2000,USG,USG,Moderate,USG,USG
-63.0,-31.0,2000,Good,Good,Good,USG,USG
-62.0,-31.0,2000,Moderate,Moderate,Moderate,USG,USG
-61.0,-31.0,2000,Very Unhealthy,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-60.0,-31.0,2000,Moderate,USG,Moderate,USG,USG
-59.0,-31.0,2000,Good,Good,Good,USG,USG
-58.0,-31.0,2000,Good,Moderate,Good,Unhealthy,Unhealthy
-57.0,-31.0,2000,Good,Moderate,Good,Unhealthy,Unhealthy
-56.0,-31.0,2000,USG,Moderate,USG,Unhealthy,Unhealthy
-55.0,-31.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-54.0,-31.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-53.0,-31.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-52.0,-31.0,2000,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
17.0,-31.0,2000,Moderate,Moderate,Moderate,Good,Moderate
18.0,-31.0,2000,USG,USG,USG,USG,USG
19.0,-31.0,2000,USG,USG,USG,USG,USG
20.0,-31.0,2000,USG,USG,USG,USG,USG
21.0,-31.0,2000,USG,USG,USG,USG,USG
22.0,-31.0,2000,USG,USG,USG,USG,USG
23.0,-31.0,2000,USG,USG,USG,USG,USG
24.0,-31.0,2000,USG,USG,USG,USG,USG
25.0,-31.0,2000,USG,USG,USG,USG,USG
26.0,-31.0,2000,USG,USG,USG,USG,USG
27.0,-31.0,2000,USG,USG,Moderate,USG,USG
28.0,-31.0,2000,USG,USG,Unhealthy,USG,Unhealthy
29.0,-31.0,2000,USG,USG,Unhealthy,USG,Unhealthy
30.0,-31.0,2000,Moderate,USG,Moderate,Moderate,USG
115.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-31.0,2000,Good,Moderate,Good,Moderate,Moderate
117.0,-31.0,2000,Moderate,Moderate,Moderate,USG,USG
118.0,-31.0,2000,Good,Moderate,Good,Good,Moderate
120.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
122.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
130.0,-31.0,2000,Good,Good,Good,Good,Good
134.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
135.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
136.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
137.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
138.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
139.0,-31.0,2000,Moderate,Good,Good,Moderate,Moderate
140.0,-31.0,2000,Good,Good,Good,Moderate,Moderate
141.0,-31.0,2000,Good,Good,Moderate,USG,USG
142.0,-31.0,2000,Good,Good,Moderate,USG,USG
143.0,-31.0,2000,Good,Good,Moderate,USG,USG
144.0,-31.0,2000,Good,Good,Moderate,USG,USG
145.0,-31.0,2000,Good,Good,Moderate,USG,USG
146.0,-31.0,2000,Good,Good,Moderate,USG,USG
147.0,-31.0,2000,Good,Good,Moderate,USG,USG
148.0,-31.0,2000,Good,Good,Moderate,USG,USG
149.0,-31.0,2000,Good,Good,Moderate,USG,USG
150.0,-31.0,2000,Moderate,Moderate,Moderate,USG,USG
151.0,-31.0,2000,Moderate,USG,Moderate,USG,USG
152.0,-31.0,2000,Moderate,Moderate,Moderate,USG,USG
-72.0,-30.0,2000,USG,USG,USG,Moderate,USG
-71.0,-30.0,2000,Moderate,USG,USG,USG,USG
-70.0,-30.0,2000,Good,Good,Good,USG,USG
-69.0,-30.0,2000,Good,Good,Good,USG,USG
-68.0,-30.0,2000,Good,Good,Good,USG,USG
-67.0,-30.0,2000,Moderate,Moderate,Moderate,USG,USG
-66.0,-30.0,2000,Moderate,USG,Moderate,Moderate,USG
-65.0,-30.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-64.0,-30.0,2000,Good,Good,Good,USG,USG
-63.0,-30.0,2000,Good,Good,Good,USG,USG
-62.0,-30.0,2000,USG,USG,USG,USG,USG
-61.0,-30.0,2000,Moderate,USG,Moderate,USG,USG
-60.0,-30.0,2000,Good,Good,Good,USG,USG
-59.0,-30.0,2000,Good,Good,Good,USG,USG
-58.0,-30.0,2000,Good,Good,Good,USG,USG
-57.0,-30.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-56.0,-30.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-55.0,-30.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-54.0,-30.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-53.0,-30.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-52.0,-30.0,2000,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-51.0,-30.0,2000,USG,USG,USG,Very Unhealthy,Very Unhealthy
-50.0,-30.0,2000,Moderate,Moderate,Moderate,Good,Moderate
18.0,-30.0,2000,USG,USG,USG,USG,USG
19.0,-30.0,2000,USG,USG,USG,USG,USG
20.0,-30.0,2000,USG,USG,Unhealthy,USG,Unhealthy
21.0,-30.0,2000,USG,USG,Unhealthy,USG,Unhealthy
22.0,-30.0,2000,USG,USG,USG,USG,USG
23.0,-30.0,2000,USG,USG,USG,USG,USG
24.0,-30.0,2000,USG,USG,USG,USG,USG
25.0,-30.0,2000,USG,USG,USG,USG,USG
26.0,-30.0,2000,Unhealthy,USG,Unhealthy,USG,Unhealthy
27.0,-30.0,2000,USG,USG,Moderate,USG,USG
28.0,-30.0,2000,USG,USG,Moderate,USG,USG
29.0,-30.0,2000,USG,USG,Unhealthy,USG,Unhealthy
30.0,-30.0,2000,Very Unhealthy,Very Unhealthy,Hazardous,Unhealthy,Hazardous
31.0,-30.0,2000,USG,USG,Unhealthy,Moderate,Unhealthy
115.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
117.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
119.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
120.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
122.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
134.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
135.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
136.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
137.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
138.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
139.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
140.0,-30.0,2000,Good,Good,Good,Moderate,Moderate
141.0,-30.0,2000,Good,Good,Moderate,USG,USG
142.0,-30.0,2000,Moderate,Good,Moderate,USG,USG
143.0,-30.0,2000,Good,Good,Moderate,USG,USG
144.0,-30.0,2000,Good,Good,Moderate,USG,USG
145.0,-30.0,2000,Good,Good,Moderate,USG,USG
146.0,-30.0,2000,Good,Good,Moderate,USG,USG
147.0,-30.0,2000,Good,Good,Moderate,USG,USG
148.0,-30.0,2000,Moderate,Moderate,Moderate,USG,USG
149.0,-30.0,2000,Good,Good,Moderate,USG,USG
150.0,-30.0,2000,Good,Good,Moderate,USG,USG
151.0,-30.0,2000,Moderate,USG,Moderate,USG,USG
152.0,-30.0,2000,Moderate,USG,Moderate,USG,USG
-70.0,-29.0,2000,Good,Good,Good,USG,USG
-69.0,-29.0,2000,Good,Good,Good,USG,USG
-68.0,-29.0,2000,Moderate,USG,Moderate,USG,USG
-67.0,-29.0,2000,Moderate,USG,Moderate,USG,USG
-66.0,-29.0,2000,USG,Moderate,Moderate,USG,USG
-65.0,-29.0,2000,Good,Good,Good,USG,USG
-63.0,-29.0,2000,Good,Good,Good,USG,USG
-62.0,-29.0,2000,Good,Good,Good,USG,USG
-61.0,-29.0,2000,USG,USG,USG,Moderate,USG
-60.0,-29.0,2000,Moderate,Moderate,USG,Moderate,USG
-59.0,-29.0,2000,Good,Good,Good,USG,USG
-58.0,-29.0,2000,Moderate,Moderate,USG,Moderate,USG
-57.0,-29.0,2000,Moderate,USG,Moderate,Moderate,USG
-56.0,-29.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-55.0,-29.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-54.0,-29.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-53.0,-29.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-52.0,-29.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-51.0,-29.0,2000,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-50.0,-29.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
17.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
18.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
19.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
20.0,-29.0,2000,USG,USG,USG,USG,USG
21.0,-29.0,2000,USG,USG,USG,USG,USG
22.0,-29.0,2000,USG,USG,USG,USG,USG
23.0,-29.0,2000,USG,USG,USG,USG,USG
24.0,-29.0,2000,USG,USG,Unhealthy,USG,Unhealthy
25.0,-29.0,2000,USG,USG,USG,USG,USG
26.0,-29.0,2000,USG,USG,Unhealthy,USG,Unhealthy
27.0,-29.0,2000,USG,USG,Unhealthy,Unhealthy,Unhealthy
28.0,-29.0,2000,USG,USG,Moderate,USG,USG
29.0,-29.0,2000,USG,USG,Unhealthy,USG,Unhealthy
30.0,-29.0,2000,USG,Unhealthy,Unhealthy,Unhealthy,Unhealthy
31.0,-29.0,2000,USG,USG,Unhealthy,Unhealthy,Unhealthy
114.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
115.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
117.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
118.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
119.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
120.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
122.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
123.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
134.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
135.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
136.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
138.0,-29.0,2000,Moderate,Good,Good,Moderate,Moderate
139.0,-29.0,2000,Moderate,Moderate,USG,Good,USG
140.0,-29.0,2000,Moderate,Good,Good,Moderate,Moderate
141.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
142.0,-29.0,2000,Moderate,Good,Good,Moderate,Moderate
143.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
144.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
145.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
146.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
147.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
148.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
149.0,-29.0,2000,Good,Good,Good,Moderate,Moderate
150.0,-29.0,2000,Moderate,USG,Moderate,Moderate,USG
151.0,-29.0,2000,Moderate,USG,Moderate,Moderate,USG
152.0,-29.0,2000,Moderate,Moderate,Moderate,Unhealthy,Unhealthy
153.0,-29.0,2000,Moderate,Moderate,Moderate,USG,USG
-71.0,-28.0,2000,Moderate,Moderate,USG,Moderate,USG
-69.0,-28.0,2000,Good,Good,Good,USG,USG
-68.0,-28.0,2000,Good,Good,Good,USG,USG
-67.0,-28.0,2000,Moderate,USG,Moderate,USG,USG
-66.0,-28.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-65.0,-28.0,2000,USG,Moderate,USG,Moderate,USG
-63.0,-28.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-62.0,-28.0,2000,Good,Good,Good,USG,USG
-61.0,-28.0,2000,Moderate,USG,Moderate,USG,USG
-60.0,-28.0,2000,Moderate,Moderate,Moderate,USG,USG
-59.0,-28.0,2000,Unhealthy,USG,USG,Unhealthy,Unhealthy
-58.0,-28.0,2000,Moderate,Moderate,Moderate,USG,USG
-57.0,-28.0,2000,Moderate,USG,Moderate,USG,USG
-56.0,-28.0,2000,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
-55.0,-28.0,2000,USG,USG,USG,USG,USG
-54.0,-28.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-53.0,-28.0,2000,USG,Unhealthy,USG,Unhealthy,Unhealthy
-52.0,-28.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-51.0,-28.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-50.0,-28.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-49.0,-28.0,2000,USG,Unhealthy,USG,USG,Unhealthy
17.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
18.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
19.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
21.0,-28.0,2000,USG,USG,USG,USG,USG
22.0,-28.0,2000,USG,USG,USG,USG,USG
23.0,-28.0,2000,USG,USG,USG,USG,USG
24.0,-28.0,2000,USG,USG,USG,USG,USG
25.0,-28.0,2000,USG,USG,USG,USG,USG
26.0,-28.0,2000,USG,USG,Unhealthy,USG,Unhealthy
27.0,-28.0,2000,USG,Unhealthy,Unhealthy,USG,Unhealthy
28.0,-28.0,2000,USG,USG,Unhealthy,Very Unhealthy,Very Unhealthy
29.0,-28.0,2000,USG,USG,Unhealthy,Very Unhealthy,Very Unhealthy
30.0,-28.0,2000,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
31.0,-28.0,2000,USG,USG,Unhealthy,Very Unhealthy,Very Unhealthy
114.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
115.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
117.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
118.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
119.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
120.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
132.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
133.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
134.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
135.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
136.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
139.0,-28.0,2000,Good,Good,Good,Good,Good
140.0,-28.0,2000,USG,Good,Good,Moderate,USG
141.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
142.0,-28.0,2000,Moderate,Good,Good,Moderate,Moderate
143.0,-28.0,2000,USG,Good,Good,USG,USG
144.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
145.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
146.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
147.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
148.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
149.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
150.0,-28.0,2000,Good,Good,Good,Moderate,Moderate
151.0,-28.0,2000,USG,USG,Unhealthy,USG,Unhealthy
152.0,-28.0,2000,USG,USG,Unhealthy,USG,Unhealthy
153.0,-28.0,2000,Very Unhealthy,Very Unhealthy,Hazardous,Very Unhealthy,Hazardous
-71.0,-27.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-69.0,-27.0,2000,Moderate,Moderate,Moderate,USG,USG
-68.0,-27.0,2000,Good,Good,Good,USG,USG
-67.0,-27.0,2000,Moderate,Moderate,Moderate,USG,USG
-66.0,-27.0,2000,Unhealthy,USG,Unhealthy,Unhealthy,Unhealthy
-65.0,-27.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-62.0,-27.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-61.0,-27.0,2000,Good,Good,Good,USG,USG
-60.0,-27.0,2000,Good,Good,Good,USG,USG
-59.0,-27.0,2000,USG,Moderate,USG,Unhealthy,Unhealthy
-58.0,-27.0,2000,USG,Moderate,Moderate,Unhealthy,Unhealthy
-57.0,-27.0,2000,USG,Moderate,Moderate,Unhealthy,Unhealthy
-56.0,-27.0,2000,USG,Unhealthy,USG,Moderate,Unhealthy
-55.0,-27.0,2000,USG,USG,USG,Moderate,USG
-54.0,-27.0,2000,USG,USG,Moderate,Moderate,USG
-53.0,-27.0,2000,USG,Unhealthy,USG,Unhealthy,Unhealthy
-52.0,-27.0,2000,USG,Unhealthy,USG,Unhealthy,Unhealthy
-51.0,-27.0,2000,USG,Unhealthy,USG,Unhealthy,Unhealthy
-50.0,-27.0,2000,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-49.0,-27.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
16.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
17.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
18.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
21.0,-27.0,2000,Good,Good,Good,Good,Good
22.0,-27.0,2000,USG,USG,USG,USG,USG
23.0,-27.0,2000,USG,USG,USG,USG,USG
24.0,-27.0,2000,USG,USG,USG,USG,USG
25.0,-27.0,2000,USG,USG,USG,USG,USG
26.0,-27.0,2000,USG,USG,USG,USG,USG
27.0,-27.0,2000,Very Unhealthy,Very Unhealthy,Hazardous,Unhealthy,Hazardous
28.0,-27.0,2000,Very Unhealthy,Very Unhealthy,Hazardous,Very Unhealthy,Hazardous
29.0,-27.0,2000,USG,USG,Unhealthy,Hazardous,Hazardous
30.0,-27.0,2000,USG,USG,Unhealthy,Very Unhealthy,Very Unhealthy
31.0,-27.0,2000,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
32.0,-27.0,2000,USG,USG,Moderate,Moderate,USG
114.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
115.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
117.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
118.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
119.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
120.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
122.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
132.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
133.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
134.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
135.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
139.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
140.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
141.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
142.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
143.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
144.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
145.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
146.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
147.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
148.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
149.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
150.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
151.0,-27.0,2000,Good,Good,Good,Moderate,Moderate
152.0,-27.0,2000,Good,Moderate,Moderate,Moderate,Moderate
-71.0,-26.0,2000,Moderate,Moderate,Moderate,Good,Moderate
-68.0,-26.0,2000,Good,Good,Good,USG,USG
-67.0,-26.0,2000,Good,Good,Good,USG,USG
-66.0,-26.0,2000,USG,USG,USG,USG,USG
-60.0,-26.0,2000,Moderate,Moderate,Unhealthy,Moderate,Unhealthy
-59.0,-26.0,2000,Moderate,USG,Moderate,USG,USG
-58.0,-26.0,2000,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-57.0,-26.0,2000,USG,Unhealthy,USG,Unhealthy,Unhealthy
-56.0,-26.0,2000,USG,Unhealthy,USG,Moderate,Unhealthy
-55.0,-26.0,2000,USG,Unhealthy,USG,Moderate,Unhealthy
-54.0,-26.0,2000,USG,Unhealthy,USG,USG,Unhealthy
-53.0,-26.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-52.0,-26.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-51.0,-26.0,2000,Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-50.0,-26.0,2000,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
-49.0,-26.0,2000,Unhealthy,Unhealthy,USG,USG,Unhealthy
16.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
17.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
18.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
21.0,-26.0,2000,Good,Good,Good,Good,Good
22.0,-26.0,2000,Good,Good,Good,Good,Good
24.0,-26.0,2000,Good,Good,Good,Good,Good
25.0,-26.0,2000,Moderate,Moderate,Good,Moderate,Moderate
26.0,-26.0,2000,USG,USG,USG,USG,USG
27.0,-26.0,2000,USG,USG,Unhealthy,USG,Unhealthy
28.0,-26.0,2000,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
29.0,-26.0,2000,USG,USG,Unhealthy,Very Unhealthy,Very Unhealthy
30.0,-26.0,2000,USG,Unhealthy,Unhealthy,USG,Unhealthy
31.0,-26.0,2000,USG,USG,Unhealthy,USG,Unhealthy
32.0,-26.0,2000,Unhealthy,Unhealthy,USG,USG,Unhealthy
45.0,-26.0,2000,Moderate,Moderate,Good,USG,USG
114.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
115.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
116.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
117.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
118.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
119.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
120.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
121.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
122.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
132.0,-26.0,2000,Good,Good,Good,Good,Good
133.0,-26.0,2000,Good,Good,Good,Good,Good
134.0,-26.0,2000,Good,Good,Good,Good,Good
139.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
140.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
141.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
142.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
143.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
144.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
145.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
146.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
147.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
148.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
149.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
150.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
151.0,-26.0,2000,Good,Good,Good,Moderate,Moderate
152.0,-26.0,2000,Moderate,Moderate,Moderate,Moderate,Moderate
-67.0,-25.0,2000,Good,Good,Good,USG,USG
-66.0,-25.0,2000,Unhealthy,USG,USG,USG,Unhealthy
-59.0,-25.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-58.0,-25.0,2000,USG,USG,USG,Unhealthy,Unhealthy
-57.0,-25.0,2000,USG,Unhealthy,USG,USG,Unhealthy
-56.0,-25.0,2000,USG,Unhealthy,USG,USG,Unhealthy
-55.0,-25.0,2000,USG,USG,USG,USG,USG
-54.0,-25.0,2000,Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-53.0,-25.0,2000,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-52.0,-25.0,2000,Unhealthy,USG,USG,Very Unhealthy,Very Unhealthy
-51.0,-25.0,2000,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-50.0,-25.0,2000,USG,USG,USG,Very Unhealthy,Very Unhealthy
-49.0,-25.0,2000,USG,Unhealthy,USG,USG,Unhealthy
-48.0,-25.0,2000,USG,Unhealthy,USG,USG,Unhealthy
16.0,-25.0,2000,Good,Good,Good,Moderate,Moderate
17.0,-25.0,2000,Good,Good,Good,Moderate,Moderate
19.0,-25.0,2000,USG,Unhealthy,USG,Moderate,Unhealthy
20.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
21.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
22.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
23.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
24.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
25.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
26.0,-25.0,2000,USG,USG,USG,USG,USG
27.0,-25.0,2000,USG,Unhealthy,USG,USG,Unhealthy
28.0,-25.0,2000,USG,Unhealthy,Unhealthy,USG,Unhealthy
29.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
30.0,-25.0,2000,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
31.0,-25.0,2000,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
32.0,-25.0,2000,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
33.0,-25.0,2000,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
34.0,-25.0,2000,USG,USG,Moderate,Moderate,USG
44.0,-25.0,2000,Moderate,Moderate,Good,USG,USG
45.0,-25.0,2000,USG,USG,USG,USG,USG
